4.979772243489142269e-01,-2.862017337215854162e+00,1.288848667662593206e+00,-1.157862567237254225e+00,1.117631094615392229e+00,1.741833946560493285e+00,2.873283283120509957e+00,2.708981687988401554e-01,9.451259852196615407e-02,2.716944625379562606e-01,5.591344669982516447e-01,-7.801609571489459549e-01,9.443255557161783775e-01,-4.900414305959677752e-01,-2.539843388038627747e+00,-1.041410493090837441e+00,-1.368117269118761525e+00,-8.571923629463192862e-01,-7.939888587703194389e-01,-2.139851688097913485e-01,-6.395231416497745291e-01,7.692263693258509782e-01,-1.392963473133404184e+00,-1.351210992715155657e+00,3.550847127182300833e-02,-7.454775332642384900e-01,1.482851797015496853e+00,-3.159176356135117714e-01,-3.395742905738789119e+00,-1.386807393860192805e+00
1.800426648465599966e+00,6.823065477735384965e-01,-7.978566018915906888e-01,1.290652173862934793e-01,3.161093256001778484e-01,-8.184115259976595946e-02,-1.374120595654329868e+00,-3.104106284441580654e-01,1.249037102954037692e+00,-1.472041156828189701e+00,-2.569015633038087554e-01,2.112051111124502167e+00,6.332161219811002772e-02,-2.033699556907855754e+00,5.030630556854372992e-01,-1.060469210827103659e+00,-9.976310482293875292e-01,-1.036113119214319589e+00,1.123281769405715336e+00,-1.832680103140333694e+00,4.014577799564908567e+00,1.681165548029845414e-01,1.757256343431168322e+00,5.514786147212803469e-01,-6.143066976811782931e-01,-4.643024306146271707e-01,1.491743794121764610e+00,1.485445438848370381e-01,-5.702920413272078992e-01,5.151842649048866685e-01
2.154899148644217721e+00,-1.270665963630140727e+00,-2.717341336248780825e-01,-1.591020930000759392e+00,-2.422660671309278257e-01,-2.010198788593954511e+00,6.365224359028661683e-01,6.267042695724760470e-01,-6.817081256562416147e-01,-2.595585872252903048e+00,-7.664871498659027171e-01,-1.622571668979304382e+00,-8.913200165826612453e-02,-3.679674968924321554e+00,2.824135372323669735e+00,3.077320804258095732e-01,-1.854010715059506154e-01,1.434108870247426504e+00,1.941365098642851672e+00,1.443175920746543606e-01,1.102211111261119703e+00,1.317682030980853236e+00,-6.374437611799430581e-01,-2.773724492855053292e+00,-1.148070944475895333e-01,-2.153906267700933519e+00,-8.486248881952342948e-01,-4.547096396185200673e-01,-7.840612501223750419e-01,1.406265424879172832e+00
7.033450541827517277e-01,1.174235163014913486e+00,-6.297513944609880454e-01,-1.926892699327716896e-01,3.142855439258044892e-01,-1.026825198986422438e-01,2.142312070126172863e+00,-1.985570274606492380e-01,9.438284519534680950e-01,-6.522096713632454801e-01,-4.628148723582434232e-02,2.869178661395362095e-02,-1.736583713155713138e+00,-1.824651714658388713e+00,-2.263381191676406612e+00,-3.183725361329190484e+00,-1.121507085706706208e+00,-9.900500432532517436e-01,-1.465265725817648468e+00,-1.388538595290164768e+00,4.921859662506720134e-01,-1.272745676307857732e+00,2.126302430045019065e+00,-2.564905457386615906e-01,-9.024766663558199398e-02,2.937225263232436379e-01,1.601381354074200125e+00,-3.698462259144276731e-01,-2.734123524452630516e+00,-2.437176896438841001e-01
-1.230555215097310501e-01,-1.802829647701468807e-01,1.864197556399772582e+00,-6.644066955480869563e-01,3.795432344323391716e-01,8.430366989981713521e-01,3.153127840339125409e+00,2.024732710461495166e+00,-2.136337593940806634e-01,1.017385523091047128e+00,1.085123647740400710e+00,-1.949118202524111609e+00,1.343368444287930785e+00,-5.944950258078244287e-01,-2.547632024468491796e+00,-2.798509367329407471e+00,-5.723527933357241970e-01,-1.247210452167490935e+00,-1.222221568299193262e+00,-8.129161119460137641e-01,8.364665841599110419e-01,-1.681774077385264077e+00,-2.230828161740451954e+00,-1.726162822777528583e-01,-1.651754558401485218e+00,-1.415179046084470649e+00,1.212338277052918523e+00,-3.102636024704866102e+00,-7.857755791905501885e-01,-1.005772467678674120e+00
1.715029521065184692e+00,-1.063206160976974735e+00,1.213263104832166039e+00,1.791466955373876901e+00,2.459906318712607176e-01,-1.299847313356005341e+00,-3.932826564784534629e+00,5.753927543345533913e+00,-3.973775424637219222e-01,1.247789354790810545e+00,-7.856779304798773289e-01,2.698931565073982242e+00,1.343313526137765168e-01,-6.393627263372629876e-01,1.895845757112195162e+00,2.123695513813707691e+00,-6.473212309916424045e-01,1.759466480499700003e+00,5.965365716510305782e-01,2.107843444169435365e+00,1.049972281093072723e+00,2.426056786199600079e+00,4.333287439850561640e-01,-2.234388722750261014e+00,-1.015020119091005757e+00,4.784560836322961919e-01,-3.840372407209227568e+00,-1.642638596643148929e+00,1.396657555998044975e+00,9.715078502957301687e-01
-8.048711741038623302e-01,3.170516385438885698e-01,-2.233002444618376270e+00,4.169655297984165898e+00,4.379067063086990175e-02,-3.407800237881483119e-01,1.844300842075189184e+00,-8.749401566493036908e-01,9.346674580051488324e-01,-1.286267788935998357e+00,-1.291204366240022994e-01,-4.413643601266275529e-01,1.449139036748798626e+00,8.215373545132336197e-01,2.533024133246935872e+00,8.869950627777914987e-01,-1.669447182397907348e+00,1.800316889744253412e+00,-1.284377399588109425e-01,3.232596085578492984e-01,1.383516419613147752e-01,1.374910138995441844e-01,1.902181769994848892e+00,2.544678153445301683e-01,1.293261394601873171e+00,2.021381322372508560e+00,4.597781122067997606e-01,7.803561421381884911e-01,8.066088450246985397e-01,-1.170935540920476470e+00
-6.852229978322338377e-01,3.946184165395315580e-01,2.407884424899791043e+00,9.116001251729743959e-01,-7.107357543946785094e-01,1.176335260013602779e+00,-3.834726680698718582e+00,-8.268749440769757042e-02,2.165305173887670076e+00,4.312641474793110219e-01,9.549710035284041387e-01,-1.869313116525945118e+00,-3.239347220981202979e-01,-2.943155436980431805e+00,5.094580707337312275e-02,4.599707779781213035e-01,-2.557925137365163470e-01,5.369666869930181941e-01,-1.028558105803347722e+00,-1.212345255940435296e+00,-7.594579865458378487e-01,1.455168409690607012e+00,5.186739535783907451e-01,2.338463441148190380e+00,1.436642066477893831e+00,6.609954322715828612e-01,5.867854208120906190e-01,1.271885907923051118e+00,1.182416876382183624e+00,1.899318001761395314e+00
9.096118155069459199e-01,-6.634763143588857659e-01,3.179416959829836742e+00,-4.669981477684642668e-01,-1.245820943639343037e+00,-8.734198016681251620e-01,1.364472724693555072e+00,9.706718229930222375e-01,-2.723161060534233791e-01,2.877252241523465148e+00,-9.159046236367079930e-01,-1.217460051781278363e+00,-1.550226131196864143e+00,1.185751683632070730e+00,1.523291624774335551e-01,-1.456735705712987050e+00,1.127186727185568449e+00,1.229456259509797422e-01,1.761635327274981705e-02,-2.151957590631618233e-01,-3.652488233417408026e-01,-2.492677294428767176e+00,-1.309084230597490128e+00,-4.152022737950286646e-01,-3.145835283367452995e+00,-1.271874621275582928e+00,-7.521057269956927804e-01,1.915618212100738127e+00,-2.060978186986559269e-01,-1.174397134052798108e+00
-1.640268772856115165e+00,-4.311533235826555122e-01,7.474295276566645940e-01,-1.143840071513854140e+00,-4.547795746363106906e-01,-3.821796767168648135e-01,-6.049230083637288126e-04,-8.139494152586927989e-01,1.590479807649221256e+00,6.924397784427320790e-01,3.124422479727054225e-01,-7.528736701274658660e-01,-7.257165943458833424e-02,2.498733889922433615e+00,-1.720541956211140366e+00,-8.919729660361399581e-01,3.327976837112692765e-01,7.199568397410298637e-01,-1.575238059975319904e-01,-3.987215541126391122e-02,-3.195208425714107126e+00,2.086777382955313342e+00,-2.131877878038466179e+00,1.847301671125522127e+00,6.700050135853305999e-01,9.467750588000670708e-01,-7.482893064583093778e-01,-2.183689563954835933e+00,-1.750956793188295224e+00,-1.897504693613609517e+00
-7.740413520508827583e-01,-6.185042655822740043e-01,1.301296163812612594e+00,-3.269750482826768723e-01,4.760793654147139897e-02,3.404692302245762581e-02,-1.698527714117493426e-01,9.694966341511334074e-01,-1.247903366599284469e+00,4.961470024154501224e-01,-6.638217277166467978e-02,-1.659491467357037786e+00,-6.960027951976269778e-01,1.388835507052804674e-01,-1.165585320751295173e+00,-1.224439705328836725e+00,-3.874321320730557128e-01,-1.228647855240781128e+00,2.103389775412316809e-01,-8.647619216660150654e-01,-1.112532517391216835e+00,-7.077641702909024390e-01,2.285567359418068656e-01,-8.095163769168143286e-01,5.675937447278581738e-01,-5.404538110589232058e-01,5.511259468369791303e-01,-1.474788937396394051e+00,-1.629849695729040648e-01,-2.664288521017448730e+00
-5.515937584060421894e-01,-1.138767245762807079e+00,-5.835995870574105515e-01,-1.184811180221656546e+00,-2.223657674588623401e+00,-4.482601197845349078e-02,3.864417394087755198e-01,-2.591857501272669673e+00,8.529855244682696958e-01,-4.695651977885067496e-01,-1.706532657530575037e+00,-6.576947358508823394e-01,1.626366777500415584e+00,-2.478812122286615516e-01,-1.601141702852151738e+00,8.367157664243927151e-01,9.172262375277384638e-01,2.064597871458594136e-01,-1.257079986388863091e+00,8.250408729349221204e-01,-2.767571105086621408e+00,2.823000747834638613e-01,6.534203646855787362e-01,2.030733409676523493e+00,2.887931966213095336e+00,3.003517336628939716e-01,1.697261677618225661e+00,2.546148088707225199e-01,7.093396508312016513e-01,-6.612840938711439520e-01
2.322197403436293550e-01,-1.120020487306674362e+00,4.890565472443580974e-01,7.688241332229797109e-01,-2.427912117312812368e-02,-1.520049740355065848e-01,5.290909054563036618e-01,2.821760961288951458e-02,-8.540640321897812193e-01,4.839118454281544912e-02,-8.701085638434389313e-01,-2.002296501960208808e+00,5.964321924332718350e-01,1.563727623517915388e-01,-9.386418311703926820e-01,2.138787982781094943e+00,-1.261037919143027874e+00,3.150929791005355085e+00,-1.351403064682317190e+00,2.438996627784692173e+00,-1.362605457677359411e+00,-1.005465089819452054e-02,2.048539783139807113e+00,1.204908585880742011e+00,-1.883289809058526831e+00,-1.046120835279662042e+00,3.221036690543334080e-01,1.449497743360775026e-01,-7.432120150312934159e-01,5.612765564036022864e-02
8.238771773099778928e-01,-2.277423095422718369e+00,-1.252610326512224148e+00,3.059737407561773370e-01,2.438084741242255493e+00,-2.120882097059771265e+00,2.097252606278935616e+00,4.275767944732479786e-01,-1.146274779128537258e+00,-5.056283286654396081e-01,-1.927290871388804172e+00,-1.559628550757472754e+00,-9.659429384977263888e-01,-1.705715019148217326e+00,6.393972997166436079e-01,-9.579588418314473053e-01,8.332173005400270727e-01,-3.076200786216326311e+00,2.796711137246533085e-01,1.251707569726107749e+00,7.544843019388755012e-01,3.572502761966262486e-01,7.373555136031850754e-01,-2.681695460802404618e-01,6.928181366443867395e-01,-2.190859560838242626e+00,2.631640789058013574e+00,2.012640778839589750e-01,-1.244569288554895348e+00,4.169590419329841646e-01
-3.766745575865592111e-01,1.962852278971749964e+00,2.482039929220510033e-01,5.101337741662376191e-01,-7.689603826946783682e-01,-8.711301572607116350e-01,1.694991197772234504e+00,-1.783813435477458742e-01,-7.894043798940828527e-01,-1.656561792536810282e-02,-6.828740975141643910e-01,-9.445222983388217308e-01,7.576857100886716934e-01,2.945272633045741717e+00,-1.933626620856249811e+00,9.720519900042023931e-01,-7.053379995709669892e-01,-1.200431647846731842e+00,1.455447288330946831e+00,-2.107212650612975580e+00,-1.766519375328986508e+00,-5.351218623785483075e-01,-1.189552413174690848e+00,-1.913647589660380621e+00,-1.590951304466735161e+00,-2.696584627664444511e+00,-7.538588223016017276e-01,-4.992568478547109723e-01,-1.130008952549181045e-01,1.133750442653778112e-01
-1.726521085006732736e+00,8.071263831450737891e-01,-2.263562913405209986e+00,-3.220177097983648595e-01,-2.413993492493182735e+00,1.383352401519018171e+00,1.487255281074968849e+00,1.288256997624152689e+00,-1.527522624898999037e+00,-7.609445208952747564e-01,8.835418951122776532e-01,1.026748012273844379e+00,-4.376674806032739284e-01,1.913456978593667479e+00,-3.365320489867265508e+00,7.365462868415901809e-01,1.333240626583002797e+00,-2.872776689198054179e+00,-1.168100690607270842e+00,-1.166200435251091433e-01,1.219924063756105126e-01,-5.894355846520725750e-01,9.278559261405974201e-01,-8.069580550522348350e-01,1.160021597139685667e+00,5.586884356168395627e-01,-1.604836388232378841e+00,6.938219078654564997e-01,8.803663388651364885e-01,1.910357950577054265e+00
2.614883549547009967e+00,1.000092637765026965e-01,1.156883686366830144e+00,8.520605124138698194e-01,2.056140763212684242e+00,-9.535050306782585361e-01,6.495426053787929366e-01,2.889896366821252394e-01,-7.698115901214189205e-02,4.764784586731261595e-01,-1.510388418225068641e+00,-1.873332969092482925e+00,2.604290329336750531e+00,-1.187822810940538654e+00,3.054023027651907585e-01,2.447589768822327816e+00,-9.944586242710118373e-01,1.488243112180826500e-01,-1.110174111817947340e+00,1.414857043403047188e+00,3.388575544737622902e+00,-6.306023707880558105e-01,8.304511569894245104e-01,2.554973128480229949e+00,-2.804522133543461138e-01,-1.065061591329139468e+00,1.121733475933588631e+00,-5.333068466824050224e-01,1.055661587001550217e+00,2.460988918832014427e+00
-8.258937822379277538e-01,-2.875060570741062582e-01,1.942606278744509307e+00,-1.366498363652713044e+00,1.325121110787912171e+00,-7.501425535966177449e-01,-1.518334053402551342e-01,-3.361134619227871823e-01,-6.183389824192569995e-01,2.208517419215203059e+00,3.464683600594757440e+00,-1.838374578888939181e+00,3.012302902376479130e-02,-9.613097126189432129e-02,-5.633262550367532651e-01,1.396650713055478610e+00,-2.576479453061078839e+00,5.417066696138064241e-01,1.274840455999990407e-01,-2.312102481976635371e+00,4.908326545399505636e-01,-1.168165451292353385e+00,-1.414723013852253519e+00,-1.093523211640755194e-01,-1.023310387338396188e+00,-1.505891662589171176e+00,-3.069250910377963049e+00,1.045067522467479471e+00,-7.269838124834142601e-01,7.125063054443887545e-01
1.777209603597605936e+00,8.337741854574947098e-01,-2.375738274251181448e+00,1.930815568296154749e+00,3.002317596081813811e+00,3.452132704815660702e+00,1.009968139706377332e+00,2.249603527866291808e-01,-4.413915277319866992e-01,-2.758432355884378739e-01,-2.153394351471750456e-02,-1.874755226756452453e+00,1.491876395069446914e+00,-2.074312256997264681e-01,1.033223282623539685e+00,6.232836860798377510e-01,3.002725880170394879e-01,-1.103445685313493574e-01,-5.509736253899558817e-02,1.723149084170694456e+00,3.038566082515443245e+00,-1.594964527654702868e+00,1.769756634148122121e+00,-1.178629990329602473e+00,2.031508948881250998e+00,2.051925384742983471e+00,3.899602482151129368e-01,-4.781535576036609614e-01,4.093653109886825625e-01,-2.234165835055880844e+00
1.116928590640758445e+00,-1.630351799107296218e+00,-1.309442382252794246e-01,-1.200588388547755736e+00,-1.167557491346641989e-02,-6.126075770002757936e-01,1.120068379932624980e+00,8.255524873598716340e-01,-7.079116819067828859e-01,2.837322051804250789e-01,2.629855259735421336e-01,-4.075576596443724053e-01,1.818298774707375998e+00,-3.338735905985611652e+00,2.944939303559378718e+00,1.373194361842874356e+00,-7.797941087576863994e-01,2.481297743729850236e+00,-5.099158337270471852e-01,2.351805667456838833e+00,4.977581348078334855e-01,-2.653476088804511759e-02,-6.392757197642684464e-01,1.163860522037808209e+00,1.087045081782077455e-01,-7.584913790926121890e-02,2.189754774827169514e-01,8.843166142491418746e-01,-4.172326528783842914e-01,-9.035937825417098557e-01
-1.817876307162111127e+00,6.695199351989922221e-02,-1.374274938297030513e+00,1.005559364662987454e+00,1.162382350132693531e+00,8.719101511391522674e-01,1.489419552304031225e+00,5.517602518708321080e-01,-3.037111544965879428e+00,-1.092410916013433431e+00,2.914799443334752826e+00,9.349027725615945972e-01,1.920663498200230856e+00,-3.786207871057796770e-01,-1.210780200760486064e-01,-8.685074717955565404e-01,-2.155175480980486835e+00,-2.144385771849147415e-01,-1.303933290076048079e+00,3.641945979979261949e-01,-3.001806679999192151e-01,-1.158886551067062287e+00,-1.670027299690255207e+00,-3.248844148575412039e+00,1.035835290388789298e+00,-9.672716039497184504e-01,4.537883685395752709e-01,2.028238715615437560e+00,-9.539561209008714515e-01,6.191807797702213456e-01
-2.609621514529295361e+00,-1.839296108837057631e+00,-3.266269733851862554e-04,9.260870220087729088e-01,-2.386885381900841985e+00,-7.453886031602310336e-01,-7.643397726877487752e-01,1.364061681144444371e+00,-2.899848002601627672e-01,-2.087237515931299026e+00,-1.410535996895421196e+00,1.662107937859584328e-01,3.851404791511308101e-01,-5.212535003029515890e-01,6.785373000332565185e-01,1.416056431779684655e+00,7.353977334535395372e-01,-1.472011643931463221e+00,-7.368535970224807663e-01,-6.617569232330137996e-02,8.647494469595807809e-01,1.335709803563841502e+00,-8.369346514791470293e-01,-4.341918038548548547e-02,-1.151534857096928155e+00,-1.718789759444528942e+00,7.706796176442649582e-01,2.220203339064045434e+00,-8.328786865235294767e-01,4.058842139239147717e-01
-1.846558238261760687e+00,-2.162025775859828691e+00,8.930387985230201497e-01,8.244106604640408231e-02,-5.249525255663669565e-01,3.260085303941696044e-01,4.040079796605646756e-01,3.308567085968336929e-01,-4.994120439212797469e-01,7.647366672554596345e-01,-2.171726780258925960e+00,-5.461683214022781119e-01,9.030250223626596906e-01,-1.230475885287202642e+00,-1.041918340380956431e+00,-7.906027715623049901e-02,9.818490190270678930e-02,2.349284741497746687e+00,-2.332368939388405504e+00,-6.047080530828977674e-01,6.195881130608427156e-01,-9.529605138507554196e-01,-9.252423835284327991e-01,1.468991871312130160e+00,1.056840763599387278e+00,-1.816726537070717740e+00,-1.815689358089416894e+00,5.671723197785495385e-01,-3.596918072939109035e+00,1.601811487308020032e+00
2.977771752331347943e-01,-1.715510479684953626e+00,7.876928511838762192e-01,8.611359451262741160e-01,1.677093141102544038e+00,-2.273578177273388956e+00,1.150844192620812390e+00,-2.982554828671665076e-02,1.203703537026656667e+00,4.820482516990161614e-01,-1.902886411692422453e+00,1.371143289785701214e-01,7.342176045772726978e-01,1.829262607135390406e-01,1.804690950738813804e+00,6.123238890632008991e-01,-1.512529922447076292e+00,-8.012318429809303089e-01,3.874986721972802362e-01,-6.562539885157062658e-01,1.808776252449854294e+00,5.353458748844058812e-01,1.110561385605409956e+00,1.067408448918536257e+00,1.387425510334114875e+00,3.820198267822313420e-01,-3.283709833305642478e-01,-9.165972032500090405e-01,-5.342537056632913339e-01,2.903962271226450120e-01
1.964871265923529231e+00,-1.510719276830226221e+00,-4.741480224810312172e-01,-3.935627834634594091e-01,7.500530439533973359e-01,1.550677110925981816e+00,-9.309225958316571514e-01,-4.007170002796111435e-02,1.288719068308037174e+00,-2.305875783338556140e+00,-3.679077847685167102e-01,-6.274663572617033003e-01,4.399038191706091117e-01,-1.260035427730832103e+00,4.080258690707556646e-01,-1.285285022625120455e+00,9.053929829031566179e-01,-1.832729896990862306e+00,9.974000024440048406e-01,-8.918876584826118670e-01,6.371433207420287848e-02,4.590699172760587254e-02,1.318715633935028775e+00,-9.256990513150564759e-01,1.128088284087338744e+00,-3.189714687059255760e-01,-6.363570497410162563e-01,4.861693581362951377e-01,4.314010297141880890e-01,7.021746009297391566e-01
-1.085433464734309572e+00,-2.946013277575312728e+00,2.511765490966581194e+00,1.367936698500815007e+00,1.038887332709243827e+00,1.724343983607496966e+00,-1.825175790658732922e+00,1.265171013537024658e+00,-9.448549105645610569e-01,1.040730971357491264e+00,2.662288381751633626e+00,-1.442061061012948731e+00,-2.571246847775733535e+00,4.930194733649109935e-03,2.319518312458100362e-01,-3.073103922059953390e-05,-2.862483049108758504e+00,-4.272640451959073271e-01,-3.276704237018301241e-02,-2.612564085030868455e+00,1.722874496581838777e+00,-2.082163370265694091e+00,1.085659076370587339e+00,-4.729510474442640833e-01,-1.359147822053349053e+00,7.308865936328867718e-02,-2.211590844075392859e+00,-1.853057865627724676e-01,-1.704979532904551398e+00,-1.487261088743928150e+00
-1.141568406198207875e+00,3.235829232766435304e+00,6.149577870470874785e-01,4.362711257349162208e-01,9.980456245559961304e-02,1.444314617824875580e-01,-3.084257615933557073e+00,1.009812512515060989e+00,-2.295573015887598878e+00,-8.102170529196770499e-01,-8.919151488168455266e-01,-2.768927468367297640e-01,-6.399159154451082854e-01,-1.226173439178291358e-01,-2.488436657530173832e-02,-2.086931181280532108e-02,2.088241418536608940e+00,6.568214913934254939e-01,-7.906927708340693028e-01,-5.517713813932823702e-02,-4.409012261866822602e-01,-6.274177904382838289e-01,1.537234088362960271e+00,7.479586594375944308e-01,1.912067410618564889e+00,-9.511377836192714819e-01,-3.868842200797118491e-01,4.798410625430405974e-01,5.193847773313670785e-02,-2.519909917289621659e-01
